id,doi,authors,title,journal,abstract,year,disciplines,type,keywords,source,include_final,Reviewer,Geographically appropriate?,Topically appropriate?,Include?,Notes,Mountainous quality questionable?
2680,10.1029/2011GL048803,"Notaro, M.; Zarrin, A.",Sensitivity of the North American monsoon to antecedent Rocky Mountain snowpack.,Geophysical Research Letters,"While the inverse relationship between antecedent snowpack in the Himalayas and Tibetan Plateau and subsequent monsoon rainfall in South and East Asia has been extensively studied and established, the potential for such a relationship between Rocky Mountain snowpack and the North American monsoon remains uncertain. The present study represents the first modeling assessment of this vital predictability issue, going beyond simple observational correlations, which fail to identify causality or a mechanism, by applying a regional climate model to demonstrate that a deep Rocky Mountain snowpack tends to hinder the poleward advance of the subtropical ridge and associated monsoon rainfall into the Southwest United States. A deep, extensive snowpack increases the surface albedo and provides an abundant surge of soil moisture, both of which reduce tropospheric temperatures in spring and early summer, weakening the land-ocean thermal gradient and related monsoon system. This snow-monsoon relationship, which may serve as a vital prediction tool of summer rainfall in the semi-arid Southwest United States, has direct implications for regional water supply, streamflow, and biodiversity.",2011,NA,Journal article,albedo; biodiversity; climate change; global warming; mathematical models; monsoons; rain; Rocky Mountains; semiarid zones; soil water content; stream flow; water supply,cabdirect,Yes,,,,,,
2738,10.2111/REM-D-10-00063.1,"Rau, B. M.; Johnson, D. W.; Blank, R. R.; Lucchesi, A.; Caldwell, T. G.; Schupp, E. W.","Transition from sagebrush steppe to annual grass (<i xmlns=""http://www.w3.org/1999/xhtml"">Bromus tectorum</i>): influence on belowground carbon and nitrogen.",Rangeland Ecology & Management,"Vegetation changes associated with climate shifts and anthropogenic disturbance have major impacts on biogeochemical cycling. Much of the interior western United States currently is dominated by sagebrush (<i xmlns=""http://www.w3.org/1999/xhtml"">Artemisia tridentata</i> Nutt.) ecosystems. At low to intermediate elevations, sagebrush ecosystems increasingly are influenced by cheatgrass (<i xmlns=""http://www.w3.org/1999/xhtml"">Bromus tectorum</i> L.) invasion. Little currently is known about the distribution of belowground organic carbon (OC) on these changing landscapes, how annual grass invasion affects OC pools, or the role that nitrogen (N) plays in carbon (C) retention. As part of a Joint Fire Sciences-funded project called the Sagebrush Treatment Evaluation Project (SageSTEP), we quantified the depth distribution of soil OC and N at seven sites experiencing cheatgrass invasion. We sampled plots that retained sagebrush, but represented a continuum of cheatgrass invasion into the understory. Eighty-four soil cores were taken using a mechanically driven diamond-tipped core drill to a depth of 90 cm, or until bedrock or a restrictive layer was encountered. Samples were taken in 15-cm increments, and soil, rocks, and roots were analyzed for OC and total N. We determined that cheatgrass influences the vertical distribution of OC and N within the soil profile and might result in decreased soil OC content below 60 cm. We also found that OC and total N associated with coarse fragments accounted for at least 10% of belowground pools. This emphasizes the need for researchers to quantify nutrients in deep soil horizons and coarse fragments.",2011,NA,Journal article,carbon; climate; climate change; ecosystems; grasslands; height; horizons; invasion; invasive species; landscape; landscape ecology; nitrogen; plant ecology; roots; soil composition; steppes; understorey; vegetation,cabdirect,Yes,,,,,,
2759,10.1139/x11-142,"Kashian, D. M.; Jackson, R. M.; Lyons, H. D.","Forest structure altered by mountain pine beetle outbreaks affects subsequent attack in a Wyoming lodgepole pine forest, USA.",Canadian Journal of Forest Research,"Extensive outbreaks of the mountain pine beetle (<i xmlns=""http://www.w3.org/1999/xhtml"">Dendroctonus ponderosae</i> Hopkins) will alter the structure of many stands that will likely be attacked again before experiencing a stand-replacing fire. We examined a stand of lodgepole pine (<i xmlns=""http://www.w3.org/1999/xhtml"">Pinus contorta</i> var. <i xmlns=""http://www.w3.org/1999/xhtml"">latifolia</i> Engelm. ex S. Watson) in Grand Teton National Park currently experiencing a moderate-level outbreak and previously attacked by mountain pine beetle in the 1960s. Consistent with published studies, tree diameter was the main predictor of beetle attack on a given tree, large trees were preferentially attacked, and tree vigor, age, and cone production were unimportant variables for beetle attack at epidemic levels. Small trees killed in the stand were killed based mainly on their proximity to large trees and were likely spatially aggregated with large trees as a result of the previous outbreak. We concluded that the driving factors of beetle attack and their spatial patterns are consistent across outbreak severities but that stand structure altered by the previous outbreak had implications for the current outbreaks in the same location. This study should catalyze additional research that examines how beetle-altered stand structure affects future outbreaks - an important priority for predicting their impacts under climate change scenarios that project increases in outbreak frequency and extent.",2011,NA,Journal article,climate; climate change; coniferous forests; epidemics; forest pests; forests; national parks; outbreaks; pines; stand structure,cabdirect,Yes,,,,,,
2792,10.4296/cwrj3601035,"Larson, R. P.; Byrne, J. M.; Johnson, D. L.; Kienzle, S. W.; Letts, M. G.",Modelling climate change impacts on spring runoff for the rocky mountains of Montana and Alberta II: runoff change projections using future scenarios.,Canadian Water Resources Journal,"In Part I of this two-part study, the Simulated Grid microclimate model (SIMGRID) was modified and the new version validated on the St. Mary River watershed in northern Montana, using historical data. In Part II, future climate change scenarios are used to estimate spring streamflow (<i xmlns=""http://www.w3.org/1999/xhtml"">Q<sub>S</sub></i>) for the 1961-2099 period. Relative to the base period (1961-1990), the model indicates median year <i xmlns=""http://www.w3.org/1999/xhtml"">Q<sub>S</sub></i> decline of 3-8% by the 2020s, 8-17% by the 2050s, and 15-27% by the 2080s. Mean onset of the spring pulse is projected to occur in early March or late February for the 2080s, 36 to 50 days earlier than for the 1961-1990 reference period. Model results generally indicate increased precipitation, but spring runoff volumes will decrease substantially, because the higher rain:snow ratio and shorter accumulation period will decrease snowpack volume. Overall, the results of this study indicate that the increased winter temperature resulting from anthropogenically-induced climate change, will result in shorter winters, reduced snowpack volume, and earlier spring snowmelt and runoff onset, resulting in substantial reductions in spring discharge.",2011,NA,Journal article,climate change; discharge; environmental impact; microclimate; mountain areas; precipitation; rain; runoff; simulation models; snow; spring; stream flow; temperature; watersheds,cabdirect,Yes,,,,,,
2687,10.1130/GES00713.1,"Lancaster, S. T.; Nolin, A. W.; Copeland, E. A.; Grant, G. E.","Periglacial debris-flow initiation and susceptibility and glacier recession from imagery, airborne liDAR, and ground-based mapping.",Geosphere,"Climate changes in the Pacific Northwest, USA, may cause both retreat of alpine glaciers and increases in the frequency and magnitude of storms delivering rainfall at high elevations absent significant snowpack, and both of these changes may affect the frequency and severity of destructive debris flows initiating on the region's composite volcanoes. A better understanding of debris-flow susceptibility on these volcanoes' slopes is therefore warranted. Field mapping and remote sensing data, including airborne light detection and ranging (LiDAR), were used to locate and characterize initiation sites of six debris flows that occurred during an ""atmospheric river"" event (warm wet storm) on Mount Rainier, Washington, in November 2006, and data from prior studies identified six more debris flows that occurred in 2001-2005. These 12 debris flows had initiation sources at the heads of 17 gullies distributed over seven distinct initiation zones near the termini of glaciers, and all debris-flow initiation sites were located within areas exposed by glacier retreat in the past century. Gully locations were identified by their steep walls and heads on a 1-m digital elevation model (DEM) from LiDAR data collected in 2007-2008. Gullies in which debris flows initiated were differentiated from numerous non-initiating gullies primarily by the greater upslope contributing areas of the former. Initiation mechanisms were inferred from pre- and post-2006 gully width measurements from aerial photos and the LiDAR DEM, respectively, field observations of gully banks, and elevation changes calculated from repeated LiDAR, and these data indicate that debris flows were initiated by distributed sources, including bank mass failures, related to erosion by overland flow of water. Using gully-head initiation sites for debris flows that occurred during 2001-2006, a data model was developed to explore the viability of the method for characterization of debris-flow initiation susceptibilities on Mount Rainier. The initiation sites were found to occupy a restricted part of the four-dimensional space defined by mean and standard deviation of simulated glacial meltwater flow, slope angle, and minimum distance to an area of recent (1994-2008) glacier retreat. The model identifies the heads of most gullies, including all sites of known debris-flow initiation, as high-susceptibility areas, but does not appear to differentiate between areas of varying gully-head density or between debris-flow and no-debris-flow gullies. The model and field data, despite limitations, do provide insight into debris-flow processes, as well as feasible methods for mapping and assessment of debris-flow susceptibilities on periglacial areas of the Cascade Range.",2012,NA,Journal article,climate change; glaciers; lidar; mapping; meltwater; overland flow; remote sensing; satellite imagery; susceptibility; water flow,cabdirect,Yes,,,,,,
2693,10.1016/j.gloplacha.2012.03.002,"Tang, C. L.; Crosby, B. T.; Wheaton, J. M.; Piechota, T. C.","Assessing streamflow sensitivity to temperature increases in the Salmon River Basin, Idaho.",Global and Planetary Change,"Increased temperatures are occurring in the Salmon River Basin (SRB) of Idaho and are anticipated to continue increasing in the future, leading to complex changes in climate and water resources. To address these concerns, the objective of this study was to evaluate streamflow changes/sensitivity when temperatures increase. A hydrological model, the Variable Infiltration Capacity (VIC) model, was applied to simulate streamflow under thirty temperature increase scenarios (i.e., rising 0.1������C per step to 3������C). It was found that the annual mean streamflow decreased whenever temperatures increased in the SRB. Streamflow increases in winter and decreases in spring and summer but is barely affected by temperature in autumn. On a monthly basis, streamflow responses varied in response to rising temperatures. When temperature increased, the streamflow increase occurred from November to February, and it decreased from May to July. The analysis also discovered linear relationships between rising temperatures and streamflow changes throughout the year, with the exception of June and July, which revealed logarithmic correlations. Results obtained by daily streamflow analysis showed that center time occurred 10-30 d earlier when temperatures increased 2������C and 15-45 d earlier when temperatures increased 3������C. Finally, the Richards-Barker Index (R-B Index), a flashiness index, also increased with rising temperatures, and a higher R-B Index causes bank erosion problems. Changes in the streamflow due to the temperature increases have a significant implication both for the water management and ecological processes.",2012,NA,Journal article,assessment; autumn; climate; climate change; erosion; hydrology; models; simulation; spring; stream flow; summer; temperature; water management; water resources; winter,cabdirect,Yes,,,,,,
2706,10.1175/JCLI-D-11-00408.1,"B������rger, G.; Murdock, T. Q.; Werner, A. T.; Sobie, S. R.",Downscaling extremes - an intercomparison of multiple statistical methods for present climate.,Journal of Climate,"Five statistical downscaling methods [automated regression-based statistical downscaling (ASD), bias correction spatial disaggregation (BCSD), quantile regression neural networks (QRNN), TreeGen (TG), and expanded downscaling (XDS)] are compared with respect to representing climatic extremes. The tests are conducted at six stations from the coastal, mountainous, and taiga region of British Columbia, Canada, whose climatic extremes are measured using the 27 Climate Indices of Extremes (ClimDEX; http://www.climdex.org/climdex/index.action) indices. All methods are calibrated from data prior to 1991, and tested against the two decades from 1991 to 2010. A three-step testing procedure is used to establish a given method as reliable for any given index. The first step analyzes the sensitivity of a method to actual index anomalies by correlating observed and NCEP-downscaled annual index values; then, whether the <i xmlns=""http://www.w3.org/1999/xhtml"">distribution</i> of an index corresponds to observations is tested. Finally, this latter test is applied to a downscaled climate simulation. This gives a total of 486 single and 162 combined tests. The temperature-related indices pass about twice as many tests as the precipitation indices, and temporally more complex indices that involve consecutive days pass none of the combined tests. With respect to regions, there is some tendency of better performance at the coastal and mountaintop stations. With respect to methods, XDS performed best, on average, with 19% (48%) of passed combined (single) tests, followed by BCSD and QRNN with 10% (45%) and 10% (31%), respectively, ASD with 6% (23%), and TG with 4% (21%) of passed tests. Limitations of the testing approach and possible consequences for the downscaling of extremes in these regions are discussed.",2012,NA,Journal article,boreal forests; climate; climate change; evaluation; forests; indexes; models; neural networks; simulation; statistical analysis; statistics; techniques; test procedure; testing; variation,cabdirect,Yes,,,,,,
2729,10.1890/11-0150.1,"Leites, L. P.; Robinson, A. P.; Rehfeldt, G. E.; Marshall, J. D.; Crookston, N. L.",Height-growth response to climatic changes differs among populations of Douglas-fir: a novel analysis of historic data.,Ecological Applications,"Projected climate change will affect existing forests, as substantial changes are predicted to occur during their life spans. Species that have ample intraspecific genetic differentiation, such as Douglas-fir (<i xmlns=""http://www.w3.org/1999/xhtml"">Pseudotsuga menziesii</i> (Mirb.) Franco), are expected to display population-specific growth responses to climate change. Using a mixed-effects modeling approach, we describe three-year height (HT) growth response to changes in climate of interior Douglas-fir populations. We incorporate climate information at the population level, yielding a model that is specific to both species and population. We use data from provenance tests from previous studies that comprised 236 populations from Idaho, Montana, and eastern Washington, USA. The most sensitive indicator of climate was the mean temperature of the coldest month. Population maximum HT and HT growth response to changes in climate were dependent on seed source climate. All populations had optimum HT growth when transferred to climates with warmer winters; those originating in sites with the warmest winters were taller across sites and had highest HT growth at transfer distances closest to zero; those from colder climates were shortest and had optimum HT growth when transferred the farthest. Although this differential response damped the height growth differences among populations, cold-climate populations still achieved their maximum growth at lower temperatures than warm-climate populations. The results highlight the relevance of understanding climate change impacts at the population level, particularly in a species with ample genetic variation among populations.",2012,NA,Journal article,biological development; climate; climate change; differentiation; ecology; effects; forests; genetic variation; genotype environment interaction; genotypes; growth; height; increment; models; plant development; provenance; provenance trials; seed sources; seeds; temperature,cabdirect,Yes,,,,,,
2733,10.1186/1750-0680-7-1,"Stockmann, K. D.; Anderson, N. M.; Skog, K. E.; Healey, S. P.; Loeffler, D. R.; Jones, G.; Morrison, J. F.","Estimates of carbon stored in harvested wood products from the United States Forest Service Northern Region, 1906-2010.",Carbon Balance and Management,"Background: Global forests capture and store significant amounts of CO<sub xmlns=""http://www.w3.org/1999/xhtml"">2</sub> through photosynthesis. When carbon is removed from forests through harvest, a portion of the harvested carbon is stored in wood products, often for many decades. The United States Forest Service (USFS) and other agencies are interested in accurately accounting for carbon flux associated with harvested wood products (HWP) to meet greenhouse gas monitoring commitments and climate change adaptation and mitigation objectives. This paper uses the Intergovernmental Panel on Climate Change (IPCC) production accounting approach and the California Forest Project Protocol (CFPP) to estimate HWP carbon storage from 1906 to 2010 for the USFS Northern Region, which includes forests in northern Idaho, Montana, South Dakota, and eastern Washington. Results: Based on the IPCC approach, carbon stocks in the HWP pool were increasing at one million megagrams of carbon (MgC) per year in the mid 1960s, with peak cumulative storage of 28 million MgC occurring in 1995. Net positive flux into the HWP pool over this period is primarily attributable to high harvest levels in the mid twentieth century. Harvest levels declined after 1970, resulting in less carbon entering the HWP pool. Since 1995, emissions from HWP at solid waste disposal sites have exceeded additions from harvesting, resulting in a decline in the total amount of carbon stored in the HWP pool. The CFPP approach shows a similar trend, with 100-year average carbon storage for each annual Northern Region harvest peaking in 1969 at 937,900 MgC, and fluctuating between 84,000 and 150,000 MgC over the last decade. Conclusions: The Northern Region HWP pool is now in a period of negative net annual stock change because the decay of products harvested between 1906 and 2010 exceeds additions of carbon to the HWP pool through harvest. However, total forest carbon includes both HWP and ecosystem carbon, which may have increased over the study period. Though our emphasis is on the Northern Region, we provide a framework by which the IPCC and CFPP methods can be applied broadly at sub-national scales to other regions, land management units, or firms.",2012,NA,Journal article,air pollutants; air pollution; air quality; carbon; carbon dioxide; carbon sequestration; climate change; emission; greenhouse gases; nature reserves; photosynthesis; wood products,cabdirect,Yes,,,,,,
2844,10.1890/11-1220.1,"Elliott, G. P.","Extrinsic regime shifts drive abrupt changes in regeneration dynamics at upper treeline in the Rocky Mountains, USA.",Ecology,"Given the widespread and often dramatic influence of climate change on terrestrial ecosystems, it is increasingly common for abrupt threshold changes to occur, yet explicitly testing for climate and ecological regime shifts is lacking in climatically sensitive upper treeline ecotones. In this study, quantitative evidence based on empirical data is provided to support the key role of extrinsic, climate-induced thresholds in governing the spatial and temporal patterns of tree establishment in these high-elevation environments. Dendroecological techniques were used to reconstruct a 420-year history of regeneration dynamics within upper treeline ecotones along a latitudinal gradient (���������44-35������N) in the Rocky Mountains. Correlation analysis was used to assess the possible influence of minimum and maximum temperature indices and cool-season (November-April) precipitation on regional age-structure data. Regime-shift analysis was used to detect thresholds in tree establishment during the entire period of record (1580-2000), temperature variables significantly correlated with establishment during the 20th century, and cool-season precipitation. Tree establishment was significantly correlated with minimum temperature during the spring (March-May) and cool season. Regime-shift analysis identified an abrupt increase in regional tree establishment in 1950 (1950-1954 age class). Coincident with this period was a shift toward reduced cool-season precipitation. The alignment of these climate conditions apparently triggered an abrupt increase in establishment that was unprecedented during the period of record. Two main findings emerge from this research that underscore the critical role of climate in governing regeneration dynamics within upper treeline ecotones. (1) Regional climate variability is capable of exceeding bioclimatic thresholds, thereby initiating synchronous and abrupt changes in the spatial and temporal patterns of tree establishment at broad regional scales. (2) The importance of climate parameters exceeding critical threshold values and triggering a regime shift in tree establishment appears to be contingent on the alignment of favorable temperature and moisture regimes. This research suggests that threshold changes in the climate system can fundamentally alter regeneration dynamics within upper treeline ecotones and, through the use of regime-shift analysis, reveals important climate-vegetation linkages.",2012,NA,Journal article,age structure; climate; climate change; dendrochronology; ecology; ecosystems; ecotones; effects; growth rings; history; mountains; regeneration; techniques; treelines; trees; woody plants,cabdirect,Yes,,,,,,
2668,10.1016/j.foreco.2012.06.049,"Liu, Y. Q.; Goodrick, S. L.; Stanturf, J. A.",Future U.S. wildfire potential trends projected using a dynamically downscaled climate change scenario.,Forest Ecology and Management,"This study investigates trends in wildfire potential in the continental United States under a changing climate. Fire potential is measured by the Keetch-Byram Drought Index (KBDI), which is determined by daily maximum temperature and precipitation. The impact of relative humidity and wind speed is examined by comparing KBDI with the modified Fosberg Fire Weather Index (mFFWI). The present (1971-2000) and future (2041-2070) daily regional climate conditions were obtained by dynamical downscaling of the HadCM3 global projection using HRM3 regional climate model provided by the North America Regional Climate Change Assessment Program (NARCCP). It is shown that fire potential is expected to increase in the Southwest, Rocky Mountains, northern Great Plains, Southeast, and Pacific coast, mainly caused by future warming trends. Most pronounced increases occur in summer and autumn. Fire seasons will become longer in many regions. The future fire potential increase will be less pronounced in the northern Rocky Mountains due to the changes in humidity and wind. Present fire potential is found to have been increasing across continental U.S. in recent decades. The future KBDI increase in the central Plains and the South projected using the HadCM3-HRM3 climate change scenario is smaller than the increases using the climate change scenarios from most of other NARCCAP model combinations. Larger inter-seasonal and inter-annual fire potential variability is expected in the future in the Pacific and Atlantic coastal regions. The projected increases in wildfire potential for many regions of the U.S. suggest that increased resources and management efforts for disaster prevention and recovery would be needed in the future.",2013,NA,Journal article; Conference paper,air temperature; autumn; climate change; coastal areas; fire behaviour; fire danger; fire ecology; forest fires; global warming; humidity; precipitation; projections; relative humidity; risk assessment; Rocky Mountains; seasonal variation; simulation models; summer; trends; wildfires; wind; wind speed,cabdirect,Yes,,,,,,
2707,10.1371/journal.pone.0065008,"Ford, K. R.; Ettinger, A. K.; Lundquist, J. D.; Raleigh, M. S.; Lambers, J. H. R.",Spatial heterogeneity in ecologically important climate variables at coarse and fine scales in a high-snow mountain landscape.,PLoS ONE,"Climate plays an important role in determining the geographic ranges of species. With rapid climate change expected in the coming decades, ecologists have predicted that species ranges will shift large distances in elevation and latitude. However, most range shift assessments are based on coarse-scale climate models that ignore fine-scale heterogeneity and could fail to capture important range shift dynamics. Moreover, if climate varies dramatically over short distances, some populations of certain species may only need to migrate tens of meters between microhabitats to track their climate as opposed to hundreds of meters upward or hundreds of kilometers poleward. To address these issues, we measured climate variables that are likely important determinants of plant species distributions and abundances (snow disappearance date and soil temperature) at coarse and fine scales at Mount Rainier National Park in Washington State, USA. Coarse-scale differences across the landscape such as large changes in elevation had expected effects on climatic variables, with later snow disappearance dates and lower temperatures at higher elevations. However, locations separated by small distances (���������20 m), but differing by vegetation structure or topographic position, often experienced differences in snow disappearance date and soil temperature as great as locations separated by large distances (&gt;1 km). Tree canopy gaps and topographic depressions experienced later snow disappearance dates than corresponding locations under intact canopy and on ridges. Additionally, locations under vegetation and on topographic ridges experienced lower maximum and higher minimum soil temperatures. The large differences in climate we observed over small distances will likely lead to complex range shift dynamics and could buffer species from the negative effects of climate change.",2013,NA,Journal article,altitude; canopy gaps; climate; climate change; landscape; mountain areas; national parks; snow; soil temperature; spatial distribution; temperature; topography; geographical distribution,cabdirect,Yes,,,,,,
2709,10.1111/gcb.12073,"Isaak, D. J.; Rieman, B. E.",Stream isotherm shifts from climate change and implications for distributions of ectothermic organisms.,Global Change Biology,"Stream ecosystems are especially vulnerable to climate warming because most aquatic organisms are ectothermic and live in dendritic networks that are easily fragmented. Many bioclimatic models predict significant range contractions in stream biotas, but subsequent biological assessments have rarely been done to determine the accuracy of these predictions. Assessments are difficult because model predictions are either untestable or so imprecise that definitive answers may not be obtained within timespans relevant for effective conservation. Here, we develop the equations for calculating isotherm shift rates (ISRs) in streams that can be used to represent historic or future warming scenarios and be calibrated to individual streams using local measurements of stream temperature and slope. A set of reference equations and formulas are provided for application to most streams. Example calculations for streams with lapse rates of 0.8������C/100 m and long-term warming rates of 0.1-0.2������C decade<sup xmlns=""http://www.w3.org/1999/xhtml"">-1</sup> indicate that isotherms shift upstream at 0.13-1.3 km decade<sup xmlns=""http://www.w3.org/1999/xhtml"">-1</sup> in steep streams (2-10% slope) and 1.3-25 km decade<sup xmlns=""http://www.w3.org/1999/xhtml"">-1</sup> in flat streams (0.1-1% slope). Used more generally with global scenarios, the equations predict isotherms shifted 1.5-43 km in many streams during the 20th Century as air temperatures increased by 0.6������C and would shift another 5-143 km in the first half of the 21st Century if midrange projections of a 2������C air temperature increase occur. Variability analysis suggests that short-term variation associated with interannual stream temperature changes will mask long-term isotherm shifts for several decades in most locations, so extended biological monitoring efforts are required to document anticipated distribution shifts. Resampling of historical sites could yield estimates of biological responses in the short term and should be prioritized to validate bioclimatic models and develop a better understanding about the effects of temperature increases on stream biotas.",2013,NA,Journal article,air; air temperature; analysis; aquatic animals; aquatic organisms; climate; climate change; ecology; ecosystems; equations; global warming; history; measurement; models; monitoring; projections; slope; streams; temperature; variation,cabdirect,Yes,,,,,,
2756,10.1111/pce.12031,"Rood, S. B.; Ball, D. J.; Gill, K. M.; Kaluthota, S.; Letts, M. G.; Pearce, D. W.","Hydrologic linkages between a climate oscillation, river flows, growth, and wood ������<sup xmlns=""http://www.w3.org/1999/xhtml"">13</sup>C of male and female cottonwood trees.","Plant, Cell and Environment","To investigate climatic influence on floodplain trees, we analysed interannual correspondences between the Pacific Decadal Oscillation (PDO), river and groundwater hydrology, and growth and wood <sup xmlns=""http://www.w3.org/1999/xhtml"">13</sup>C discrimination (������<sup xmlns=""http://www.w3.org/1999/xhtml"">13</sup>C) of narrowleaf cottonwoods (<i xmlns=""http://www.w3.org/1999/xhtml"">Populus angustifolia</i>) in a semi-arid prairie region. From the Rocky Mountain headwaters, river discharge (<i xmlns=""http://www.w3.org/1999/xhtml"">Q</i>) was coordinated with the PDO (1910-2008: <i xmlns=""http://www.w3.org/1999/xhtml"">r</i><sup xmlns=""http://www.w3.org/1999/xhtml""><i>2</i></sup>=0.46); this pattern extended to the prairie and was amplified by water withdrawal for irrigation. Floodplain groundwater depth was correlated with river stage (<i xmlns=""http://www.w3.org/1999/xhtml"">r</i><sup xmlns=""http://www.w3.org/1999/xhtml""><i>2</i></sup>=0.96), and the cottonwood trunk basal area growth was coordinated with current- and prior-year <i xmlns=""http://www.w3.org/1999/xhtml"">Q</i> (1992-2008: <i xmlns=""http://www.w3.org/1999/xhtml"">r</i><sup xmlns=""http://www.w3.org/1999/xhtml""><i>2</i></sup>=0.51), increasing in the mid-1990s, and decreasing in 2000 and 2001. Annual ������<sup xmlns=""http://www.w3.org/1999/xhtml"">13</sup>C decreased during low-flow years, especially in trees that were higher or further from the river, suggesting drought stress and stomatal closure, and male trees were more responsive than females (-0.86 versus -0.43 per mil). With subsequently increased flows, ������<sup xmlns=""http://www.w3.org/1999/xhtml"">13</sup>C increased and growth recovered. This demonstrated the linkages between hydroclimatic variation and cottonwood ecophysiology, and we conclude that cottonwoods will be vulnerable to drought from declining river flows due to water withdrawal and climate change. Trees further from the river could be especially affected, leading to narrowing of floodplain forests along some rivers.",2013,NA,Journal article,climate; climate change; discrimination; drought; floodplains; forests; grasslands; groundwater; hydrology; irrigation; poplars; prairies; rivers; semiarid zones; stomata; stomatal movement; stress; water requirements; water stress,cabdirect,Yes,,,,,,
2778,10.1111/gcb.12298,"Mills, K. E.; Pershing, A. J.; Sheehan, T. F.; Mountain, D.",Climate and ecosystem linkages explain widespread declines in North American Atlantic salmon populations.,Global Change Biology,"North American Atlantic salmon (<i xmlns=""http://www.w3.org/1999/xhtml"">Salmo salar</i>) populations experienced substantial declines in the early 1990 s, and many populations have persisted at low abundances in recent years. Abundance and productivity declined in a coherent manner across major regions of North America, and this coherence points toward a potential shift in marine survivorship, rather than local, river-specific factors. The major declines in Atlantic salmon populations occurred against a backdrop of physical and biological shifts in Northwest Atlantic ecosystems. Analyses of changes in climate, physical, and lower trophic level biological factors provide substantial evidence that climate conditions directly and indirectly influence the abundance and productivity of North American Atlantic salmon populations. A major decline in salmon abundance after 1990 was preceded by a series of changes across multiple levels of the ecosystem, and a subsequent population change in 1997, primarily related to salmon productivity, followed an unusually low NAO event. Pairwise correlations further demonstrate that climate and physical conditions are associated with changes in plankton communities and prey availability, which are ultimately linked to Atlantic salmon populations. Results suggest that poor trophic conditions, likely due to climate-driven environmental factors, and warmer ocean temperatures throughout their marine habitat area are constraining the productivity and recovery of North American Atlantic salmon populations.",2013,NA,Journal article,analysis; aquatic animals; aquatic organisms; aquatic plants; climate; climate change; cluster analysis; communities; ecology; ecosystems; environmental factors; factor analysis; marine areas; meteorology; phytoplankton; plankton; prey; productivity; surfaces; survival; temperature; trophic levels; zooplankton,cabdirect,Yes,,,,,,
2649,10.1890/13-1454.1,"Rudgers, J. A.; Kivlin, S. N.; Whitney, K. D.; Price, M. V.; Waser, N. M.; Harte, J.",Responses of high-altitude graminoids and soil fungi to 20 years of experimental warming.,Ecology,"High-elevation ecosystems are expected to be particularly sensitive to climate warming because cold temperatures constrain biological processes. Deeper understanding of the consequences of climate change will come from studies that consider not only the direct effects of temperature on individual species, but also the indirect effects of altered species interactions. Here we show that 20 years of experimental warming has changed the species composition of graminoid (grass and sedge) assemblages in a subalpine meadow of the Rocky Mountains, USA, by increasing the frequency of sedges and reducing the frequency of grasses. Because sedges typically have weak interactions with mycorrhizal fungi relative to grasses, lowered abundances of arbuscular mycorrhizal (AM) fungi or other root-inhabiting fungi could underlie warming-induced shifts in plant species composition. However, warming increased root colonization by AM fungi for two grass species, possibly because AM fungi can enhance plant water uptake when soils are dried by experimental warming. Warming had no effect on AM fungal colonization of three other graminoids. Increased AM fungal colonization of the dominant shrub <i xmlns=""http://www.w3.org/1999/xhtml"">Artemisia tridentata</i> provided further grounds for rejecting the hypothesis that reduced AM fungi caused the shift from grasses to sedges. Non-AM fungi (including dark septate endophytes) also showed general increases with warming. Our results demonstrate that lumping grasses and sedges when characterizing plant community responses can mask significant shifts in the responses of primary producers, and their symbiotic fungi, to climate change.",2014,NA,Journal article,climate; climate change; colonization; composition; ecology; ecosystems; endophytes; grasses; heating; interactions; mountains; mycorrhizal fungi; mycorrhizas; plant communities; soil; soil fungi; temperature; uptake; water uptake,cabdirect,Yes,,,,,,
2664,10.1186/1750-0680-9-1,"G������lvez, F. B.; Hudak, A. T.; Byrne, J. C.; Crookston, N. L.; Keefe, R. F.",Using climate-FVS to project landscape-level forest carbon stores for 100 years from field and LiDAR measures of initial conditions.,Carbon Balance and Management,"Background: Forest resources supply a wide range of environmental services like mitigation of increasing levels of atmospheric carbon dioxide (CO<sub xmlns=""http://www.w3.org/1999/xhtml"">2</sub>). As climate is changing, forest managers have added pressure to obtain forest resources by following stand management alternatives that are biologically sustainable and economically profitable. The goal of this study is to project the effect of typical forest management actions on forest C levels, given a changing climate, in the Moscow Mountain area of north central Idaho, USA. Harvest and prescribed fire management treatments followed by plantings of one of four regionally-important commercial tree species were simulated, using the climate-sensitive version of the Forest Vegetation Simulator, to estimate the biomass of four different planted species and their C sequestration response to three climate change scenarios. Results: Results show that anticipated climate change induces a substantial decrease in C sequestration potential regardless of which of the four tree species tested are planted. It was also found that Pinus monticola has the highest capacity to sequester C by 2110, followed by <i xmlns=""http://www.w3.org/1999/xhtml"">Pinus ponderosa</i>, then <i xmlns=""http://www.w3.org/1999/xhtml"">Pseudotsuga menziesii</i>, and lastly <i xmlns=""http://www.w3.org/1999/xhtml"">Larix occidentalis</i>. Conclusions: Variability in the growth responses to climate change exhibited by the four planted species considered in this study points to the importance to forest managers of considering how well adapted seedlings may be to predicted climate change, before the seedlings are planted, and particularly if maximizing C sequestration is the management goal.",2014,NA,Journal article,adaptation; biomass; carbon sequestration; climate; climate change; controlled burning; forest management; forests; landscape; lidar; logging; mountain areas; mountain forests; planting; projections; remote sensing; seedling growth; seedlings; simulation; pines,cabdirect,Yes,,,,,,
